Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
25,34187391.11356048,0.3169310083551769,31322868.816753928,0.327158938172043
26,30612151.884289294,0.3170769167758847,22887586.82722513,0.327158938172043
27,33321724.17721267,0.3169310083551769,18326897.65445026,0.327158938172043
28,29007646.76987504,0.3171255529161206,29388128.314136125,0.327158938172043
29,30664829.498245288,0.3171255529161206,25659702.513089005,0.327158938172043
30,23228864.489224173,0.31741736975753604,22027760.691099476,0.327158938172043
31,14494706.73208592,0.3171255529161206,8406897.591623036,0.327158938172043
32,13020603.984803794,0.31717418905635647,8965463.22513089,0.327158938172043
33,12136072.133035276,0.31761191431847974,7518577.15183246,0.327158938172043
34,7542004.465222978,0.31702828063564875,15916102.115183245,0.327158938172043
35,7668948.822559114,0.31741736975753604,2873970.2408376965,0.327158938172043
36,4791888.038453505,0.31736873361730017,4876944.083769633,0.327158938172043
37,4361536.793594547,0.31770918659895153,9823751.4973822,0.327158938172043
38,4449858.0479018185,0.3169796444954129,3790229.780104712,0.327158938172043
39,3700135.9354901635,0.3171255529161206,5287426.554973822,0.327158938172043
